1755214162.2733767,10.0.1.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.2764957,10.0.0.2,10.0.1.2,1,98,0,0,benign,allowed
1755214162.2794,10.0.0.2,10.0.1.2,1,98,0,0,benign,allowed
1755214162.282236,10.0.0.2,10.0.1.2,1,98,0,0,benign,allowed
1755214162.2854238,10.0.1.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.2886155,10.0.0.2,10.0.1.2,1,98,0,0,benign,allowed
1755214162.2915404,10.0.0.2,10.0.1.2,1,98,0,0,benign,allowed
1755214162.2943888,10.0.0.2,10.0.1.2,1,98,0,0,benign,allowed
1755214162.3176951,10.0.0.2,10.0.1.2,1,98,0,0,benign,allowed
1755214162.323019,10.0.0.2,10.0.1.2,1,98,0,0,benign,allowed
1755214162.3279634,10.0.0.2,10.0.1.2,1,98,0,0,benign,allowed
1755214162.3314915,10.0.1.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.3350966,10.0.1.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.3409646,10.0.0.2,10.0.1.2,1,98,0,0,benign,allowed
1755214162.3454702,10.0.1.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.3493223,10.0.1.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.3529859,10.0.1.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.3568695,10.0.0.2,10.0.1.2,1,98,0,0,benign,allowed
1755214162.3602812,10.0.0.2,10.0.1.2,1,98,0,0,benign,allowed
1755214162.3633978,10.0.0.2,10.0.1.2,1,98,0,0,benign,allowed
1755214162.3676476,10.0.1.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.3710163,10.0.1.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.3743706,10.0.1.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.3779073,10.0.1.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.3812745,10.0.1.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.3849869,10.0.1.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.3890395,10.0.0.2,10.0.1.2,1,98,0,0,benign,allowed
1755214162.3925686,10.0.0.2,10.0.1.2,1,98,0,0,benign,allowed
1755214162.3960412,10.0.0.2,10.0.1.2,1,98,0,0,benign,allowed
1755214162.4002244,10.0.1.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.405265,10.0.1.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.4084475,10.0.1.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.4127557,10.0.1.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.4180202,10.0.1.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.4214675,10.0.1.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.4248593,10.0.1.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.4311059,10.0.0.2,10.0.1.3,1,98,0,0,benign,allowed
1755214162.4349363,10.0.0.2,10.0.1.3,1,98,0,0,benign,allowed
1755214162.4388704,10.0.0.2,10.0.1.3,1,98,0,0,benign,allowed
1755214162.442606,10.0.0.2,10.0.1.3,1,98,0,0,benign,allowed
1755214162.4467566,10.0.0.2,10.0.1.3,1,98,0,0,benign,allowed
1755214162.4500034,10.0.0.2,10.0.1.3,1,98,0,0,benign,allowed
1755214162.4538534,10.0.0.2,10.0.1.3,1,98,0,0,benign,allowed
1755214162.458316,10.0.1.3,10.0.0.2,1,98,0,0,benign,allowed
1755214162.462222,10.0.0.2,10.0.1.3,1,98,0,0,benign,allowed
1755214162.4651275,10.0.0.2,10.0.1.3,1,98,0,0,benign,allowed
1755214162.4680536,10.0.0.2,10.0.1.3,1,98,0,0,benign,allowed
1755214162.4709234,10.0.0.2,10.0.1.3,1,98,0,0,benign,allowed
1755214162.4737725,10.0.0.2,10.0.1.3,1,98,0,0,benign,allowed
1755214162.4767153,10.0.0.2,10.0.1.3,1,98,0,0,benign,allowed
1755214162.4798172,10.0.1.3,10.0.0.2,1,98,0,0,benign,allowed
1755214162.4828563,10.0.0.2,10.0.1.3,1,98,0,0,benign,allowed
1755214162.4858909,10.0.1.3,10.0.0.2,1,98,0,0,benign,allowed
1755214162.4888144,10.0.1.3,10.0.0.2,1,98,0,0,benign,allowed
1755214162.4924004,10.0.0.2,10.0.1.3,1,98,0,0,benign,allowed
1755214162.495363,10.0.0.2,10.0.1.3,1,98,0,0,benign,allowed
1755214162.498317,10.0.0.2,10.0.1.3,1,98,0,0,benign,allowed
1755214162.501818,10.0.1.3,10.0.0.2,1,98,0,0,benign,allowed
1755214162.5048006,10.0.1.3,10.0.0.2,1,98,0,0,benign,allowed
1755214162.5075707,10.0.1.3,10.0.0.2,1,98,0,0,benign,allowed
1755214162.5115244,10.0.0.2,10.0.1.3,1,98,0,0,benign,allowed
1755214162.5145223,10.0.0.2,10.0.1.3,1,98,0,0,benign,allowed
1755214162.51754,10.0.0.2,10.0.1.3,1,98,0,0,benign,allowed
1755214162.5207942,10.0.1.3,10.0.0.2,1,98,0,0,benign,allowed
1755214162.5236232,10.0.1.3,10.0.0.2,1,98,0,0,benign,allowed
1755214162.5265272,10.0.1.3,10.0.0.2,1,98,0,0,benign,allowed
1755214162.5294995,10.0.1.3,10.0.0.2,1,98,0,0,benign,allowed
1755214162.5323493,10.0.1.3,10.0.0.2,1,98,0,0,benign,allowed
1755214162.5352042,10.0.1.3,10.0.0.2,1,98,0,0,benign,allowed
1755214162.5391855,10.0.1.3,10.0.0.2,1,98,0,0,benign,allowed
1755214162.5423815,10.0.1.3,10.0.0.2,1,98,0,0,benign,allowed
1755214162.5456316,10.0.1.3,10.0.0.2,1,98,0,0,benign,allowed
1755214162.5486705,10.0.1.3,10.0.0.2,1,98,0,0,benign,allowed
1755214162.5516891,10.0.1.3,10.0.0.2,1,98,0,0,benign,allowed
1755214162.5547175,10.0.1.3,10.0.0.2,1,98,0,0,benign,allowed
1755214162.5575483,10.0.1.3,10.0.0.2,1,98,0,0,benign,allowed
1755214162.5678427,10.0.0.2,10.1.0.2,1,98,0,0,benign,allowed
1755214162.5711734,10.0.0.2,10.1.0.2,1,98,0,0,benign,allowed
1755214162.5744057,10.0.0.2,10.1.0.2,1,98,0,0,benign,allowed
1755214162.5773106,10.0.0.2,10.1.0.2,1,98,0,0,benign,allowed
1755214162.5808444,10.0.0.2,10.1.0.2,1,98,0,0,benign,allowed
1755214162.5840776,10.0.0.2,10.1.0.2,1,98,0,0,benign,allowed
1755214162.5870767,10.0.0.2,10.1.0.2,1,98,0,0,benign,allowed
1755214162.5901315,10.0.0.2,10.1.0.2,1,98,0,0,benign,allowed
1755214162.593102,10.0.0.2,10.1.0.2,1,98,0,0,benign,allowed
1755214162.5961907,10.0.0.2,10.1.0.2,1,98,0,0,benign,allowed
1755214162.5990605,10.0.0.2,10.1.0.2,1,98,0,0,benign,allowed
1755214162.6020353,10.0.0.2,10.1.0.2,1,98,0,0,benign,allowed
1755214162.6051114,10.0.0.2,10.1.0.2,1,98,0,0,benign,allowed
1755214162.6081836,10.0.0.2,10.1.0.2,1,98,0,0,benign,allowed
1755214162.6116168,10.0.0.2,10.1.0.2,1,98,0,0,benign,allowed
1755214162.6146638,10.0.0.2,10.1.0.2,1,98,0,0,benign,allowed
1755214162.6175632,10.0.0.2,10.1.0.2,1,98,0,0,benign,allowed
1755214162.6206985,10.0.0.2,10.1.0.2,1,98,0,0,benign,allowed
1755214162.6236665,10.0.0.2,10.1.0.2,1,98,0,0,benign,allowed
1755214162.6266289,10.0.0.2,10.1.0.2,1,98,0,0,benign,allowed
1755214162.6297402,10.1.0.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.6330912,10.1.0.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.6365402,10.1.0.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.6395452,10.1.0.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.642345,10.1.0.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.6453984,10.1.0.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.6483157,10.1.0.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.6511035,10.1.0.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.6540825,10.1.0.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.6571774,10.1.0.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.66009,10.1.0.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.6631815,10.1.0.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.6660025,10.1.0.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.6688316,10.1.0.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.6721017,10.1.0.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.675178,10.1.0.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.678126,10.1.0.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.6809611,10.1.0.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.6837265,10.1.0.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.6865726,10.1.0.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.7016244,10.0.0.2,10.1.0.3,1,98,0,0,benign,allowed
1755214162.7049625,10.0.0.2,10.1.0.3,1,98,0,0,benign,allowed
1755214162.708601,10.0.0.2,10.1.0.3,1,98,0,0,benign,allowed
1755214162.712445,10.0.0.2,10.1.0.3,1,98,0,0,benign,allowed
1755214162.715823,10.0.0.2,10.1.0.3,1,98,0,0,benign,allowed
1755214162.719019,10.0.0.2,10.1.0.3,1,98,0,0,benign,allowed
1755214162.7226088,10.0.0.2,10.1.0.3,1,98,0,0,benign,allowed
1755214162.726915,10.0.0.2,10.1.0.3,1,98,0,0,benign,allowed
1755214162.7306879,10.0.0.2,10.1.0.3,1,98,0,0,benign,allowed
1755214162.734508,10.0.0.2,10.1.0.3,1,98,0,0,benign,allowed
1755214162.7380311,10.0.0.2,10.1.0.3,1,98,0,0,benign,allowed
1755214162.741294,10.0.0.2,10.1.0.3,1,98,0,0,benign,allowed
1755214162.7443082,10.0.0.2,10.1.0.3,1,98,0,0,benign,allowed
1755214162.747592,10.0.0.2,10.1.0.3,1,98,0,0,benign,allowed
1755214162.7511513,10.0.0.2,10.1.0.3,1,98,0,0,benign,allowed
1755214162.754399,10.0.0.2,10.1.0.3,1,98,0,0,benign,allowed
1755214162.7572608,10.0.0.2,10.1.0.3,1,98,0,0,benign,allowed
1755214162.7607594,10.1.0.3,10.0.0.2,1,98,0,0,benign,allowed
1755214162.7638505,10.0.0.2,10.1.0.3,1,98,0,0,benign,allowed
1755214162.766744,10.0.0.2,10.1.0.3,1,98,0,0,benign,allowed
1755214162.7696211,10.0.0.2,10.1.0.3,1,98,0,0,benign,allowed
1755214162.7727213,10.1.0.3,10.0.0.2,1,98,0,0,benign,allowed
1755214162.7759988,10.1.0.3,10.0.0.2,1,98,0,0,benign,allowed
1755214162.779101,10.1.0.3,10.0.0.2,1,98,0,0,benign,allowed
1755214162.7819164,10.1.0.3,10.0.0.2,1,98,0,0,benign,allowed
1755214162.7853599,10.1.0.3,10.0.0.2,1,98,0,0,benign,allowed
1755214162.788544,10.1.0.3,10.0.0.2,1,98,0,0,benign,allowed
1755214162.7914455,10.1.0.3,10.0.0.2,1,98,0,0,benign,allowed
1755214162.7943974,10.1.0.3,10.0.0.2,1,98,0,0,benign,allowed
1755214162.7975156,10.1.0.3,10.0.0.2,1,98,0,0,benign,allowed
1755214162.8004084,10.1.0.3,10.0.0.2,1,98,0,0,benign,allowed
1755214162.8037336,10.1.0.3,10.0.0.2,1,98,0,0,benign,allowed
1755214162.8067384,10.1.0.3,10.0.0.2,1,98,0,0,benign,allowed
1755214162.80967,10.1.0.3,10.0.0.2,1,98,0,0,benign,allowed
1755214162.812713,10.1.0.3,10.0.0.2,1,98,0,0,benign,allowed
1755214162.8156939,10.1.0.3,10.0.0.2,1,98,0,0,benign,allowed
1755214162.8187616,10.1.0.3,10.0.0.2,1,98,0,0,benign,allowed
1755214162.8216968,10.1.0.3,10.0.0.2,1,98,0,0,benign,allowed
1755214162.8246083,10.1.0.3,10.0.0.2,1,98,0,0,benign,allowed
1755214162.8275676,10.1.0.3,10.0.0.2,1,98,0,0,benign,allowed
1755214162.8399882,10.0.0.2,10.1.1.2,1,98,0,0,benign,allowed
1755214162.8431828,10.0.0.2,10.1.1.2,1,98,0,0,benign,allowed
1755214162.846432,10.0.0.2,10.1.1.2,1,98,0,0,benign,allowed
1755214162.8493617,10.0.0.2,10.1.1.2,1,98,0,0,benign,allowed
1755214162.852619,10.0.0.2,10.1.1.2,1,98,0,0,benign,allowed
1755214162.855659,10.0.0.2,10.1.1.2,1,98,0,0,benign,allowed
1755214162.8584726,10.0.0.2,10.1.1.2,1,98,0,0,benign,allowed
1755214162.8615286,10.0.0.2,10.1.1.2,1,98,0,0,benign,allowed
1755214162.864382,10.0.0.2,10.1.1.2,1,98,0,0,benign,allowed
1755214162.8674889,10.0.0.2,10.1.1.2,1,98,0,0,benign,allowed
1755214162.870476,10.0.0.2,10.1.1.2,1,98,0,0,benign,allowed
1755214162.8733087,10.0.0.2,10.1.1.2,1,98,0,0,benign,allowed
1755214162.8763077,10.0.0.2,10.1.1.2,1,98,0,0,benign,allowed
1755214162.8793411,10.0.0.2,10.1.1.2,1,98,0,0,benign,allowed
1755214162.882186,10.1.1.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.8855488,10.0.0.2,10.1.1.2,1,98,0,0,benign,allowed
1755214162.888672,10.1.1.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.8915656,10.0.0.2,10.1.1.2,1,98,0,0,benign,allowed
1755214162.8945036,10.0.0.2,10.1.1.2,1,98,0,0,benign,allowed
1755214162.8973465,10.1.1.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.90034,10.0.0.2,10.1.1.2,1,98,0,0,benign,allowed
1755214162.9032943,10.0.0.2,10.1.1.2,1,98,0,0,benign,allowed
1755214162.9061608,10.0.0.2,10.1.1.2,1,98,0,0,benign,allowed
1755214162.9092438,10.1.1.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.9122548,10.1.1.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.9151332,10.1.1.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.9180665,10.1.1.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.9209452,10.1.1.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.9244204,10.1.1.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.9276419,10.1.1.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.9304824,10.1.1.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.9333105,10.1.1.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.9362068,10.1.1.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.939222,10.1.1.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.942253,10.1.1.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.945247,10.1.1.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.948351,10.1.1.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.9511871,10.1.1.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.9541004,10.1.1.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.9570005,10.1.1.2,10.0.0.2,1,98,0,0,benign,allowed
1755214162.9708064,10.0.0.2,10.1.1.3,1,98,0,0,benign,allowed
1755214162.97413,10.0.0.2,10.1.1.3,1,98,0,0,benign,allowed
1755214162.977642,10.0.0.2,10.1.1.3,1,98,0,0,benign,allowed
1755214162.9806962,10.0.0.2,10.1.1.3,1,98,0,0,benign,allowed
1755214162.9840918,10.0.0.2,10.1.1.3,1,98,0,0,benign,allowed
1755214162.987264,10.0.0.2,10.1.1.3,1,98,0,0,benign,allowed
1755214162.990218,10.0.0.2,10.1.1.3,1,98,0,0,benign,allowed
1755214162.9934373,10.0.0.2,10.1.1.3,1,98,0,0,benign,allowed
1755214162.9965067,10.0.0.2,10.1.1.3,1,98,0,0,benign,allowed
1755214162.9996395,10.0.0.2,10.1.1.3,1,98,0,0,benign,allowed
1755214163.0024443,10.0.0.2,10.1.1.3,1,98,0,0,benign,allowed
1755214163.0052311,10.0.0.2,10.1.1.3,1,98,0,0,benign,allowed
1755214163.0079632,10.0.0.2,10.1.1.3,1,98,0,0,benign,allowed
1755214163.010911,10.1.1.3,10.0.0.2,1,98,0,0,benign,allowed
1755214163.013747,10.0.0.2,10.1.1.3,1,98,0,0,benign,allowed
1755214163.0169184,10.0.0.2,10.1.1.3,1,98,0,0,benign,allowed
1755214163.0199707,10.1.1.3,10.0.0.2,1,98,0,0,benign,allowed
1755214163.0228071,10.0.0.2,10.1.1.3,1,98,0,0,benign,allowed
1755214163.0256257,10.0.0.2,10.1.1.3,1,98,0,0,benign,allowed
1755214163.028473,10.1.1.3,10.0.0.2,1,98,0,0,benign,allowed
1755214163.031486,10.0.0.2,10.1.1.3,1,98,0,0,benign,allowed
1755214163.0342808,10.0.0.2,10.1.1.3,1,98,0,0,benign,allowed
1755214163.0370924,10.0.0.2,10.1.1.3,1,98,0,0,benign,allowed
1755214163.0402093,10.1.1.3,10.0.0.2,1,98,0,0,benign,allowed
1755214163.0430915,10.1.1.3,10.0.0.2,1,98,0,0,benign,allowed
1755214163.0461311,10.1.1.3,10.0.0.2,1,98,0,0,benign,allowed
1755214163.0489666,10.1.1.3,10.0.0.2,1,98,0,0,benign,allowed
1755214163.051773,10.1.1.3,10.0.0.2,1,98,0,0,benign,allowed
1755214163.0551329,10.1.1.3,10.0.0.2,1,98,0,0,benign,allowed
1755214163.0581248,10.1.1.3,10.0.0.2,1,98,0,0,benign,allowed
1755214163.0610468,10.1.1.3,10.0.0.2,1,98,0,0,benign,allowed
1755214163.063809,10.1.1.3,10.0.0.2,1,98,0,0,benign,allowed
1755214163.066641,10.1.1.3,10.0.0.2,1,98,0,0,benign,allowed
1755214163.069482,10.1.1.3,10.0.0.2,1,98,0,0,benign,allowed
1755214163.0727499,10.1.1.3,10.0.0.2,1,98,0,0,benign,allowed
1755214163.075778,10.1.1.3,10.0.0.2,1,98,0,0,benign,allowed
1755214163.07869,10.1.1.3,10.0.0.2,1,98,0,0,benign,allowed
1755214163.0814943,10.1.1.3,10.0.0.2,1,98,0,0,benign,allowed
1755214163.0842469,10.1.1.3,10.0.0.2,1,98,0,0,benign,allowed
1755214163.0870724,10.1.1.3,10.0.0.2,1,98,0,0,benign,allowed
1755214163.1013541,10.0.0.2,10.2.0.2,1,98,0,0,benign,allowed
1755214163.1052637,10.0.0.2,10.2.0.2,1,98,0,0,benign,allowed
1755214163.1090639,10.0.0.2,10.2.0.2,1,98,0,0,benign,allowed
1755214163.1119816,10.0.0.2,10.2.0.2,1,98,0,0,benign,allowed
1755214163.115703,10.0.0.2,10.2.0.2,1,98,0,0,benign,allowed
1755214163.1200318,10.0.0.2,10.2.0.2,1,98,0,0,benign,allowed
1755214163.1231096,10.0.0.2,10.2.0.2,1,98,0,0,benign,allowed
1755214163.1273913,10.0.0.2,10.2.0.2,1,98,0,0,benign,allowed
1755214163.1302555,10.0.0.2,10.2.0.2,1,98,0,0,benign,allowed
1755214163.134012,10.0.0.2,10.2.0.2,1,98,0,0,benign,allowed
1755214163.1369267,10.0.0.2,10.2.0.2,1,98,0,0,benign,allowed
1755214163.1399653,10.0.0.2,10.2.0.2,1,98,0,0,benign,allowed
1755214163.142799,10.0.0.2,10.2.0.2,1,98,0,0,benign,allowed
1755214163.146924,10.0.0.2,10.2.0.2,1,98,0,0,benign,allowed
1755214163.1500077,10.2.0.2,10.0.0.2,1,98,0,0,benign,allowed
1755214163.1532028,10.0.0.2,10.2.0.2,1,98,0,0,benign,allowed
1755214163.1560812,10.0.0.2,10.2.0.2,1,98,0,0,benign,allowed
1755214163.1590655,10.0.0.2,10.2.0.2,1,98,0,0,benign,allowed
1755214163.1620622,10.2.0.2,10.0.0.2,1,98,0,0,benign,allowed
1755214163.1653743,10.0.0.2,10.2.0.2,1,98,0,0,benign,allowed
1755214163.1682887,10.0.0.2,10.2.0.2,1,98,0,0,benign,allowed
1755214163.1712217,10.0.0.2,10.2.0.2,1,98,0,0,benign,allowed
1755214163.1743977,10.2.0.2,10.0.0.2,1,98,0,0,benign,allowed
1755214163.177427,10.2.0.2,10.0.0.2,1,98,0,0,benign,allowed
1755214163.1807842,10.2.0.2,10.0.0.2,1,98,0,0,benign,allowed
1755214163.1838405,10.2.0.2,10.0.0.2,1,98,0,0,benign,allowed
1755214163.1866858,10.2.0.2,10.0.0.2,1,98,0,0,benign,allowed
1755214163.1896906,10.2.0.2,10.0.0.2,1,98,0,0,benign,allowed
1755214163.1926694,10.2.0.2,10.0.0.2,1,98,0,0,benign,allowed
1755214163.1961098,10.2.0.2,10.0.0.2,1,98,0,0,benign,allowed
1755214163.1991084,10.2.0.2,10.0.0.2,1,98,0,0,benign,allowed
1755214163.202031,10.2.0.2,10.0.0.2,1,98,0,0,benign,allowed
1755214163.2048879,10.2.0.2,10.0.0.2,1,98,0,0,benign,allowed
1755214163.2089674,10.2.0.2,10.0.0.2,1,98,0,0,benign,allowed
1755214163.2214386,10.2.0.2,10.0.0.2,1,98,0,0,benign,allowed
1755214163.2356024,10.2.0.2,10.0.0.2,1,98,0,0,benign,allowed
1755214163.2434633,10.2.0.2,10.0.0.2,1,98,0,0,benign,allowed
1755214163.2479978,10.2.0.2,10.0.0.2,1,98,0,0,benign,allowed
1755214163.251818,10.2.0.2,10.0.0.2,1,98,0,0,benign,allowed
1755214163.255106,10.2.0.2,10.0.0.2,1,98,0,0,benign,allowed
1755214163.267438,10.0.0.2,10.2.0.3,1,98,0,0,benign,allowed
1755214163.2711587,10.0.0.2,10.2.0.3,1,98,0,0,benign,allowed
1755214163.2747476,10.0.0.2,10.2.0.3,1,98,0,0,benign,allowed
1755214163.278076,10.0.0.2,10.2.0.3,1,98,0,0,benign,allowed
1755214163.2815928,10.0.0.2,10.2.0.3,1,98,0,0,benign,allowed
1755214163.2853737,10.0.0.2,10.2.0.3,1,98,0,0,benign,allowed
1755214163.2885945,10.0.0.2,10.2.0.3,1,98,0,0,benign,allowed
1755214163.2920887,10.0.0.2,10.2.0.3,1,98,0,0,benign,allowed
1755214163.2953506,10.0.0.2,10.2.0.3,1,98,0,0,benign,allowed
1755214163.298627,10.0.0.2,10.2.0.3,1,98,0,0,benign,allowed
1755214163.3022115,10.0.0.2,10.2.0.3,1,98,0,0,benign,allowed
1755214163.3051276,10.0.0.2,10.2.0.3,1,98,0,0,benign,allowed
1755214163.308323,10.0.0.2,10.2.0.3,1,98,0,0,benign,allowed
1755214163.3128898,10.2.0.3,10.0.0.2,1,98,0,0,benign,allowed
1755214163.3165085,10.0.0.2,10.2.0.3,1,98,0,0,benign,allowed
1755214163.3199725,10.2.0.3,10.0.0.2,1,98,0,0,benign,allowed
1755214163.323031,10.0.0.2,10.2.0.3,1,98,0,0,benign,allowed
1755214163.3266635,10.0.0.2,10.2.0.3,1,98,0,0,benign,allowed
1755214163.329855,10.0.0.2,10.2.0.3,1,98,0,0,benign,allowed
1755214163.3334408,10.2.0.3,10.0.0.2,1,98,0,0,benign,allowed
1755214163.3366895,10.2.0.3,10.0.0.2,1,98,0,0,benign,allowed
1755214163.3398194,10.0.0.2,10.2.0.3,1,98,0,0,benign,allowed
1755214163.3433917,10.0.0.2,10.2.0.3,1,98,0,0,benign,allowed
1755214163.3468306,10.0.0.2,10.2.0.3,1,98,0,0,benign,allowed
1755214163.3511977,10.2.0.3,10.0.0.2,1,98,0,0,benign,allowed
1755214163.354452,10.2.0.3,10.0.0.2,1,98,0,0,benign,allowed
1755214163.3572419,10.2.0.3,10.0.0.2,1,98,0,0,benign,allowed
1755214163.3604407,10.2.0.3,10.0.0.2,1,98,0,0,benign,allowed
1755214163.36357,10.2.0.3,10.0.0.2,1,98,0,0,benign,allowed
1755214163.3663342,10.2.0.3,10.0.0.2,1,98,0,0,benign,allowed
1755214163.3691561,10.2.0.3,10.0.0.2,1,98,0,0,benign,allowed
1755214163.372061,10.2.0.3,10.0.0.2,1,98,0,0,benign,allowed
